                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 2.0607,                 3.6933,                 2.7283,                0.02654,                   0.95,                0.31417,                0.24858,                0.87923,                  2.865,                 1.7203,             0.00035508,             0.00035508,             0.00035508
                    153,                 1.5937,                  3.264,                 2.3909,                0.02654,                   0.95,                0.31417,                0.24858,                0.87923,                  2.865,                 1.7203,             0.00035466,             0.00035466,             0.00035466
                    154,                 1.7377,                 3.4458,                 2.6088,                0.02504,                   0.95,                0.28995,                0.21945,                 1.0884,                 2.8355,                 1.7823,             0.00035425,             0.00035425,             0.00035425
                    155,                 1.8743,                 3.7298,                 2.5274,                0.02504,                   0.95,                0.28995,                0.21945,                 1.0884,                 2.8355,                 1.7823,             0.00035384,             0.00035384,             0.00035384
                    156,                  1.838,                 3.6009,                 2.6868,                0.02341,                   0.95,                0.32228,                   0.23,                 1.2538,                 2.7004,                 1.8195,             0.00035342,             0.00035342,             0.00035342
                    157,                 1.6397,                 3.2364,                 2.4072,                0.02341,                   0.95,                0.32228,                   0.23,                 1.2538,                 2.7004,                 1.8195,             0.00035301,             0.00035301,             0.00035301
                    158,                 1.6346,                 3.5405,                 2.4657,                0.01974,                   0.95,                0.28118,                  0.208,                 1.1064,                 2.6915,                 1.7064,              0.0003526,              0.0003526,              0.0003526
                    159,                 1.7888,                 3.4167,                 2.5212,                0.01974,                   0.95,                0.28118,                  0.208,                 1.1064,                 2.6915,                 1.7064,             0.00035219,             0.00035219,             0.00035219
                    160,                 1.8931,                 3.5193,                 2.4128,                0.21097,                0.48942,                0.25127,                0.20697,                0.78393,                  2.777,                 1.5506,             0.00035177,             0.00035177,             0.00035177
                    161,                 1.3395,                 3.0774,                 2.1721,                0.21097,                0.48942,                0.25127,                0.20697,                0.78393,                  2.777,                 1.5506,             0.00035136,             0.00035136,             0.00035136
                    162,                 1.8596,                 3.7136,                 2.5977,                0.27434,                    0.5,                0.25866,                0.22085,                0.83488,                 2.7635,                 1.5594,             0.00035095,             0.00035095,             0.00035095
                    163,                 1.6136,                 3.2422,                 2.4632,                0.27434,                    0.5,                0.25866,                0.22085,                0.83488,                 2.7635,                 1.5594,             0.00035053,             0.00035053,             0.00035053
                    164,                  1.482,                 3.2386,                 2.2485,                0.21172,                   0.45,                0.25634,                0.20638,                0.93433,                 2.7636,                 1.6335,             0.00035012,             0.00035012,             0.00035012
                    165,                 1.6723,                 3.1623,                 2.5397,                0.21172,                   0.45,                0.25634,                0.20638,                0.93433,                 2.7636,                 1.6335,             0.00034971,             0.00034971,             0.00034971
                    166,                 1.1198,                 3.1553,                 2.0134,                0.32195,                    0.5,                0.29334,                0.24944,                0.90562,                 2.8822,                 1.6382,              0.0003493,              0.0003493,              0.0003493
                    167,                  1.711,                  3.734,                 2.6524,                0.32195,                    0.5,                0.29334,                0.24944,                0.90562,                 2.8822,                 1.6382,             0.00034888,             0.00034888,             0.00034888
                    168,                 1.9114,                 3.5857,                 2.6568,                 0.3431,                0.54526,                0.35891,                0.30799,                0.91211,                 2.8593,                 1.6212,             0.00034847,             0.00034847,             0.00034847
                    169,                  1.514,                 3.5751,                 2.4009,                 0.3431,                0.54526,                0.35891,                0.30799,                0.91211,                 2.8593,                 1.6212,             0.00034806,             0.00034806,             0.00034806
                    170,                 1.3587,                 2.8676,                 2.2236,                0.37428,                    0.5,                0.36566,                0.30301,                0.96265,                 2.7849,                 1.6413,             0.00034764,             0.00034764,             0.00034764
                    171,                 1.5015,                 2.8801,                 2.2838,                0.37428,                    0.5,                0.36566,                0.30301,                0.96265,                 2.7849,                 1.6413,             0.00034723,             0.00034723,             0.00034723
                    172,                 1.2762,                  3.218,                 2.2496,                0.37484,                0.60328,                0.38952,                0.31321,                 1.0112,                 2.6458,                 1.6711,             0.00034682,             0.00034682,             0.00034682
                    173,                 1.4397,                 3.4472,                 2.2033,                0.37484,                0.60328,                0.38952,                0.31321,                 1.0112,                 2.6458,                 1.6711,             0.00034641,             0.00034641,             0.00034641
                    174,                 1.7481,                 3.7781,                 2.3991,                0.41457,                0.57546,                0.41879,                 0.3524,                0.89381,                 2.5023,                 1.5975,             0.00034599,             0.00034599,             0.00034599
                    175,                 1.2619,                 3.0677,                  2.221,                0.41457,                0.57546,                0.41879,                 0.3524,                0.89381,                 2.5023,                 1.5975,             0.00034558,             0.00034558,             0.00034558
                    176,                 1.3422,                 3.1921,                 2.2967,                0.40723,                   0.55,                0.42945,                0.36117,                0.79968,                 2.3974,                  1.531,             0.00034517,             0.00034517,             0.00034517
                    177,                 1.7292,                 3.5613,                  2.486,                0.40723,                   0.55,                0.42945,                0.36117,                0.79968,                 2.3974,                  1.531,             0.00034475,             0.00034475,             0.00034475
                    178,                 1.4055,                 3.3236,                 2.0877,                0.41785,                   0.75,                 0.4973,                0.38192,                0.94763,                 2.4735,                 1.5922,             0.00034434,             0.00034434,             0.00034434
                    179,                 1.5299,                 3.4751,                 2.4604,                0.41785,                   0.75,                 0.4973,                0.38192,                0.94763,                 2.4735,                 1.5922,             0.00034393,             0.00034393,             0.00034393
                    180,                 1.4485,                 2.9914,                 2.2053,                0.53704,                0.63967,                 0.5525,                0.39416,                 1.1196,                 2.9946,                 1.7085,             0.00034352,             0.00034352,             0.00034352
                    181,                 1.3899,                 3.1539,                 2.1077,                0.53704,                0.63967,                 0.5525,                0.39416,                 1.1196,                 2.9946,                 1.7085,              0.0003431,              0.0003431,              0.0003431
                    182,                 1.4047,                   3.47,                 2.1987,                0.52768,                0.64283,                0.54532,                0.41431,                 1.0907,                 2.6257,                 1.7021,             0.00034269,             0.00034269,             0.00034269
                    183,                 1.7168,                 3.2671,                 2.5358,                0.52768,                0.64283,                0.54532,                0.41431,                 1.0907,                 2.6257,                 1.7021,             0.00034228,             0.00034228,             0.00034228
                    184,                 1.5039,                  3.256,                 2.3219,                0.43244,                  0.531,                 0.4806,                0.37918,                 1.0958,                 2.2168,                 1.7192,             0.00034186,             0.00034186,             0.00034186
                    185,                 1.5377,                 3.0819,                 2.2979,                0.43244,                  0.531,                 0.4806,                0.37918,                 1.0958,                 2.2168,                 1.7192,             0.00034145,             0.00034145,             0.00034145
                    186,                 1.4339,                 3.0139,                 2.2967,                 0.5334,                 0.2902,                0.41966,                0.35351,                0.94531,                 2.4598,                 1.6944,             0.00034104,             0.00034104,             0.00034104
                    187,                 1.2842,                 3.3373,                   2.18,                 0.5334,                 0.2902,                0.41966,                0.35351,                0.94531,                 2.4598,                 1.6944,             0.00034063,             0.00034063,             0.00034063
                    188,                 1.3437,                 3.3042,                 2.2245,                0.05337,                 0.9429,                0.31749,                0.26469,                0.78704,                 2.7461,                 1.6703,             0.00034021,             0.00034021,             0.00034021
                    189,                 1.6353,                 3.5848,                 2.5746,                0.05337,                 0.9429,                0.31749,                0.26469,                0.78704,                 2.7461,                 1.6703,              0.0003398,              0.0003398,              0.0003398
                    190,                 1.3227,                 3.0256,                 2.0464,                0.38116,                0.25544,                0.29618,                 0.2365,                  0.781,                 2.9426,                 1.7167,             0.00033939,             0.00033939,             0.00033939
                    191,                 1.2285,                 3.3095,                 2.0833,                0.38116,                0.25544,                0.29618,                 0.2365,                  0.781,                 2.9426,                 1.7167,             0.00033898,             0.00033898,             0.00033898
                    192,                 1.3525,                 3.0132,                 2.1584,                0.02025,                      1,                0.36845,                0.28299,                0.77285,                 2.8761,                 1.7045,             0.00033856,             0.00033856,             0.00033856
                    193,                 1.4634,                  3.112,                  2.331,                0.02025,                      1,                0.36845,                0.28299,                0.77285,                 2.8761,                 1.7045,             0.00033815,             0.00033815,             0.00033815
                    194,                 1.5744,                 3.1871,                 2.2777,                0.61227,                    0.3,                 0.4781,                0.39377,                0.72651,                 2.5843,                 1.6098,             0.00033774,             0.00033774,             0.00033774
                    195,                 1.4938,                 3.2037,                 2.3192,                0.61227,                    0.3,                 0.4781,                0.39377,                0.72651,                 2.5843,                 1.6098,             0.00033732,             0.00033732,             0.00033732
                    196,                 1.3192,                 3.0495,                 2.1799,                0.55351,                0.45554,                0.47389,                0.39184,                0.74386,                 2.3551,                  1.535,             0.00033691,             0.00033691,             0.00033691
                    197,                 1.0991,                 3.0498,                 2.0478,                0.55351,                0.45554,                0.47389,                0.39184,                0.74386,                 2.3551,                  1.535,              0.0003365,              0.0003365,              0.0003365
                    198,                 1.3822,                 2.8503,                 2.1755,                0.47256,                   0.55,                0.49889,                0.40885,                0.77219,                 2.3137,                 1.5042,             0.00033609,             0.00033609,             0.00033609
                    199,                 1.5111,                 3.2757,                 2.3735,                0.47256,                   0.55,                0.49889,                0.40885,                0.77219,                 2.3137,                 1.5042,             0.00033567,             0.00033567,             0.00033567
                    200,                 1.1812,                 3.2644,                 2.0726,                0.40991,                    0.6,                0.51797,                0.43544,                0.76332,                 2.2792,                 1.4662,             0.00033526,             0.00033526,             0.00033526
                    201,                 1.1385,                 3.0889,                 1.9466,                0.40991,                    0.6,                0.51797,                0.43544,                0.76332,                 2.2792,                 1.4662,             0.00033485,             0.00033485,             0.00033485
                    202,                 1.2799,                 3.1759,                 2.1991,                0.34261,                0.65941,                0.59507,                0.53708,                0.62529,                 2.2664,                 1.3777,             0.00033443,             0.00033443,             0.00033443
                    203,                 1.1642,                 3.2426,                 2.0826,                0.34261,                0.65941,                0.59507,                0.53708,                0.62529,                 2.2664,                 1.3777,             0.00033402,             0.00033402,             0.00033402
                    204,                 1.2666,                 3.2466,                  2.113,                0.33267,                0.63272,                0.60667,                0.54214,                0.62187,                  2.216,                 1.3757,             0.00033361,             0.00033361,             0.00033361
                    205,                 1.1583,                 2.8191,                 1.8842,                0.33267,                0.63272,                0.60667,                0.54214,                0.62187,                  2.216,                 1.3757,              0.0003332,              0.0003332,              0.0003332
                    206,                 1.6613,                 3.5053,                 2.4596,                0.51111,                   0.65,                 0.5941,                 0.5208,                0.66673,                 2.1696,                 1.3881,             0.00033278,             0.00033278,             0.00033278
                    207,                  1.339,                  3.052,                 2.2558,                0.51111,                   0.65,                 0.5941,                 0.5208,                0.66673,                 2.1696,                 1.3881,             0.00033237,             0.00033237,             0.00033237
                    208,                0.97004,                 2.9482,                 1.8147,                0.36508,                0.68061,                0.54601,                0.44047,                0.83667,                 2.2135,                 1.4689,             0.00033196,             0.00033196,             0.00033196
                    209,                 1.5117,                 3.4035,                 2.3333,                0.36508,                0.68061,                0.54601,                0.44047,                0.83667,                 2.2135,                 1.4689,             0.00033154,             0.00033154,             0.00033154
                    210,                 1.2251,                 2.9562,                 2.0936,                 0.4015,                0.66296,                0.55491,                0.46183,                0.76801,                 2.1468,                 1.3981,             0.00033113,             0.00033113,             0.00033113
                    211,                 1.1492,                  3.089,                 1.9608,                 0.4015,                0.66296,                0.55491,                0.46183,                0.76801,                 2.1468,                 1.3981,             0.00033072,             0.00033072,             0.00033072
                    212,                 1.2584,                 2.8879,                 2.0225,                0.32251,                0.72327,                0.53086,                0.46794,                0.64874,                  2.102,                 1.3279,             0.00033031,             0.00033031,             0.00033031
                    213,                 1.5701,                 3.2425,                 2.4098,                0.32251,                0.72327,                0.53086,                0.46794,                0.64874,                  2.102,                 1.3279,             0.00032989,             0.00032989,             0.00032989
                    214,                 1.4065,                 2.9235,                 2.2103,                0.37986,                0.66683,                0.52818,                0.47937,                0.58475,                    2.1,                 1.2898,             0.00032948,             0.00032948,             0.00032948
                    215,                 1.4189,                 3.2204,                 2.2866,                0.37986,                0.66683,                0.52818,                0.47937,                0.58475,                    2.1,                 1.2898,             0.00032907,             0.00032907,             0.00032907
                    216,                 1.0752,                  2.693,                  2.032,                0.45235,                0.55448,                0.56071,                0.48626,                0.71094,                 2.1268,                 1.3685,             0.00032865,             0.00032865,             0.00032865
                    217,                 1.1614,                 2.9457,                 1.9129,                0.45235,                0.55448,                0.56071,                0.48626,                0.71094,                 2.1268,                 1.3685,             0.00032824,             0.00032824,             0.00032824
                    218,                 1.3902,                 3.1409,                 2.1348,                0.50637,                0.57827,                0.53951,                0.46287,                0.72695,                 2.1819,                 1.4032,             0.00032783,             0.00032783,             0.00032783
                    219,                 1.3677,                 3.2157,                  2.305,                0.50637,                0.57827,                0.53951,                0.46287,                0.72695,                 2.1819,                 1.4032,             0.00032742,             0.00032742,             0.00032742
                    220,                 1.2017,                 3.0964,                 1.9205,                0.41783,                 0.5874,                0.49377,                0.43067,                0.70525,                 2.2751,                 1.4098,               0.000327,               0.000327,               0.000327
                    221,                 1.3173,                 3.3677,                  2.057,                0.41783,                 0.5874,                0.49377,                0.43067,                0.70525,                 2.2751,                 1.4098,             0.00032659,             0.00032659,             0.00032659
                    222,                 1.0708,                 2.7954,                  1.867,                0.53601,                    0.4,                0.47099,                0.39977,                0.73544,                 2.3642,                 1.4302,             0.00032618,             0.00032618,             0.00032618
                    223,                 1.3562,                 2.9861,                 2.1332,                0.53601,                    0.4,                0.47099,                0.39977,                0.73544,                 2.3642,                 1.4302,             0.00032576,             0.00032576,             0.00032576
                    224,                 1.6686,                 3.0908,                 2.4453,                0.58842,                 0.3819,                0.45328,                0.38523,                0.69712,                 2.4825,                 1.4166,             0.00032535,             0.00032535,             0.00032535
                    225,                 1.3305,                 2.7827,                 2.2315,                0.58842,                 0.3819,                0.45328,                0.38523,                0.69712,                 2.4825,                 1.4166,             0.00032494,             0.00032494,             0.00032494
                    226,                 1.1123,                 2.9636,                 1.9668,                0.55189,                0.41291,                0.37456,                0.31707,                0.63404,                 2.5975,                 1.4011,             0.00032453,             0.00032453,             0.00032453
                    227,                  1.616,                 3.2714,                 2.2893,                0.55189,                0.41291,                0.37456,                0.31707,                0.63404,                 2.5975,                 1.4011,             0.00032411,             0.00032411,             0.00032411
                    228,                 1.5497,                 3.0986,                 2.2554,                0.48822,                 0.4567,                0.43936,                0.38808,                0.58415,                 2.5755,                 1.3629,              0.0003237,              0.0003237,              0.0003237
                    229,                 1.3206,                 2.7822,                 2.0356,                0.48822,                 0.4567,                0.43936,                0.38808,                0.58415,                 2.5755,                 1.3629,             0.00032329,             0.00032329,             0.00032329
                    230,                 1.1384,                 2.8089,                 1.9298,                0.53019,                 0.4918,                0.40588,                0.35936,                0.61857,                 2.5153,                 1.3729,             0.00032287,             0.00032287,             0.00032287
                    231,                 1.2874,                 3.3867,                 1.9452,                0.53019,                 0.4918,                0.40588,                0.35936,                0.61857,                 2.5153,                 1.3729,             0.00032246,             0.00032246,             0.00032246
                    232,                 1.2287,                 3.3502,                 1.9187,                0.50897,                 0.6998,                0.49841,                0.41671,                0.68685,                 2.4281,                 1.3824,             0.00032205,             0.00032205,             0.00032205
                    233,                  0.991,                 2.7468,                 1.7511,                0.50897,                 0.6998,                0.49841,                0.41671,                0.68685,                 2.4281,                 1.3824,             0.00032164,             0.00032164,             0.00032164
                    234,                 1.0648,                 3.2202,                 1.9617,                0.46299,                0.69365,                0.53228,                0.45897,                 0.6656,                 2.4178,                 1.3681,             0.00032122,             0.00032122,             0.00032122
                    235,                 1.2276,                 2.9492,                 2.0466,                0.46299,                0.69365,                0.53228,                0.45897,                 0.6656,                 2.4178,                 1.3681,             0.00032081,             0.00032081,             0.00032081
                    236,                 1.5642,                 2.9085,                 2.2464,                0.38717,                0.62612,                 0.4288,                0.36809,                0.58204,                 2.4975,                  1.346,              0.0003204,              0.0003204,              0.0003204
                    237,                 1.3707,                 3.0701,                 2.1663,                0.38717,                0.62612,                 0.4288,                0.36809,                0.58204,                 2.4975,                  1.346,             0.00031998,             0.00031998,             0.00031998
                    238,                  1.583,                 3.0092,                 2.3808,                0.38582,                    0.4,                0.33292,                0.30223,                0.60984,                 2.6346,                 1.4017,             0.00031957,             0.00031957,             0.00031957
                    239,                0.96834,                 2.9754,                 1.7985,                0.38582,                    0.4,                0.33292,                0.30223,                0.60984,                 2.6346,                 1.4017,             0.00031916,             0.00031916,             0.00031916
                    240,                 1.3525,                 2.9846,                 2.0646,                0.48395,                0.29415,                0.29418,                0.25909,                0.65671,                 2.7294,                 1.4784,             0.00031875,             0.00031875,             0.00031875
                    241,                 1.2383,                 3.3347,                 2.1496,                0.48395,                0.29415,                0.29418,                0.25909,                0.65671,                 2.7294,                 1.4784,             0.00031833,             0.00031833,             0.00031833
                    242,                  1.311,                 3.2709,                 2.1104,                0.55638,                0.18082,                0.27084,                0.24098,                0.64862,                 2.8276,                 1.5785,             0.00031792,             0.00031792,             0.00031792
                    243,                0.98641,                 3.0852,                 1.8571,                0.55638,                0.18082,                0.27084,                0.24098,                0.64862,                 2.8276,                 1.5785,             0.00031751,             0.00031751,             0.00031751
                    244,                 1.0259,                 2.9831,                 1.8177,                0.33655,                0.38305,                0.26353,                0.23304,                0.64173,                 2.8096,                 1.6529,              0.0003171,              0.0003171,              0.0003171
                    245,                 1.1864,                 2.6749,                 2.0299,                0.33655,                0.38305,                0.26353,                0.23304,                0.64173,                 2.8096,                 1.6529,             0.00031668,             0.00031668,             0.00031668
                    246,                0.92936,                 2.7165,                 1.8063,                0.56892,                 0.1748,                0.32204,                0.26218,                0.74823,                 2.7174,                 1.7365,             0.00031627,             0.00031627,             0.00031627
                    247,                 1.1825,                 2.6376,                 1.9327,                0.56892,                 0.1748,                0.32204,                0.26218,                0.74823,                 2.7174,                 1.7365,             0.00031586,             0.00031586,             0.00031586
                    248,                 1.2919,                 2.9887,                 2.0513,                0.59308,                0.27516,                0.32737,                0.27134,                0.81913,                 2.5341,                 1.6761,             0.00031544,             0.00031544,             0.00031544
                    249,                 1.5452,                 3.0842,                 2.4168,                0.59308,                0.27516,                0.32737,                0.27134,                0.81913,                 2.5341,                 1.6761,             0.00031503,             0.00031503,             0.00031503
                    250,                 1.0816,                  2.875,                 1.8133,                0.72372,                    0.3,                0.41514,                 0.3381,                0.82109,                 2.4328,                 1.5839,             0.00031462,             0.00031462,             0.00031462
                    251,                 1.1867,                 2.8495,                 1.9786,                0.72372,                    0.3,                0.41514,                 0.3381,                0.82109,                 2.4328,                 1.5839,             0.00031421,             0.00031421,             0.00031421
                    252,                 1.1239,                 3.4184,                 1.8566,                0.69326,                   0.35,                0.47909,                0.39604,                0.82336,                 2.4367,                 1.5634,             0.00031379,             0.00031379,             0.00031379
                    253,                 1.1629,                 3.0019,                 1.9848,                0.69326,                   0.35,                0.47909,                0.39604,                0.82336,                 2.4367,                 1.5634,             0.00031338,             0.00031338,             0.00031338
                    254,                 1.1892,                 2.8218,                 1.9739,                0.49935,                0.35195,                0.50022,                0.42182,                0.81427,                 2.4496,                  1.566,             0.00031297,             0.00031297,             0.00031297
                    255,                 1.4243,                  2.886,                 2.1829,                0.49935,                0.35195,                0.50022,                0.42182,                0.81427,                 2.4496,                  1.566,             0.00031255,             0.00031255,             0.00031255
