                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    402,                0.81544,                 1.9825,                 1.3471,                0.40504,                0.74513,                0.61153,                0.58945,                0.36592,                 1.6822,                 1.0208,             0.00061674,             0.00061674,             0.00061674
                    403,                0.72452,                 1.8739,                 1.3423,                0.40504,                0.74513,                0.61153,                0.58945,                0.36592,                 1.6822,                 1.0208,             0.00061636,             0.00061636,             0.00061636
                    404,                0.67374,                 1.7505,                 1.2603,                 0.7045,                0.51988,                0.60231,                0.56575,                0.44208,                 1.7391,                 1.0798,             0.00061598,             0.00061598,             0.00061598
                    405,                0.76541,                 1.8581,                 1.3189,                 0.7045,                0.51988,                0.60231,                0.56575,                0.44208,                 1.7391,                 1.0798,              0.0006156,              0.0006156,              0.0006156
                    406,                0.58936,                 1.6471,                 1.1864,                0.64152,                0.58266,                0.63092,                0.57561,                0.47857,                 1.6301,                 1.0842,             0.00061522,             0.00061522,             0.00061522
                    407,                0.61948,                 1.7342,                  1.167,                0.64152,                0.58266,                0.63092,                0.57561,                0.47857,                 1.6301,                 1.0842,             0.00061483,             0.00061483,             0.00061483
                    408,                0.81787,                 1.8791,                 1.3444,                0.50066,                0.76484,                0.67538,                0.62229,                0.43602,                  1.432,                 1.0237,             0.00061445,             0.00061445,             0.00061445
                    409,                0.83965,                 1.7988,                 1.3641,                0.50066,                0.76484,                0.67538,                0.62229,                0.43602,                  1.432,                 1.0237,             0.00061407,             0.00061407,             0.00061407
                    410,                0.89362,                 1.8906,                 1.3673,                0.42914,                0.77778,                0.71635,                0.69239,                0.33748,                 1.2953,                0.95263,             0.00061369,             0.00061369,             0.00061369
                    411,                0.72377,                 1.9418,                 1.2986,                0.42914,                0.77778,                0.71635,                0.69239,                0.33748,                 1.2953,                0.95263,             0.00061331,             0.00061331,             0.00061331
                    412,                0.53328,                 1.6553,                 1.1168,                0.45013,                0.83333,                0.81593,                0.78317,                 0.3055,                 1.2285,                0.91853,             0.00061293,             0.00061293,             0.00061293
                    413,                0.56934,                 1.6861,                 1.2147,                0.45013,                0.83333,                0.81593,                0.78317,                 0.3055,                 1.2285,                0.91853,             0.00061255,             0.00061255,             0.00061255
                    414,                0.67225,                 1.8468,                  1.253,                0.54619,                0.83333,                0.75506,                0.72296,                0.32106,                 1.2516,                0.92471,             0.00061217,             0.00061217,             0.00061217
                    415,                0.64017,                 1.6814,                 1.2531,                0.54619,                0.83333,                0.75506,                0.72296,                0.32106,                 1.2516,                0.92471,             0.00061179,             0.00061179,             0.00061179
                    416,                0.71719,                 1.8893,                 1.3464,                0.37285,                0.94444,                  0.711,                0.65723,                0.39078,                 1.2817,                 0.9698,             0.00061141,             0.00061141,             0.00061141
                    417,                0.75342,                 1.7937,                 1.3521,                0.37285,                0.94444,                  0.711,                0.65723,                0.39078,                 1.2817,                 0.9698,             0.00061103,             0.00061103,             0.00061103
                    418,                0.68095,                 1.7258,                 1.3269,                0.57154,                0.77778,                0.79907,                0.70211,                0.53759,                 1.3274,                  1.053,             0.00061065,             0.00061065,             0.00061065
                    419,                0.56394,                 1.6284,                 1.1637,                0.57154,                0.77778,                0.79907,                0.70211,                0.53759,                 1.3274,                  1.053,             0.00061027,             0.00061027,             0.00061027
                    420,                0.81743,                 1.9426,                 1.4311,                0.40431,                   0.88,                 0.8007,                0.70481,                0.58133,                 1.4566,                 1.0821,             0.00060989,             0.00060989,             0.00060989
                    421,                0.65884,                 1.8583,                 1.2651,                0.40431,                   0.88,                 0.8007,                0.70481,                0.58133,                 1.4566,                 1.0821,             0.00060951,             0.00060951,             0.00060951
                    422,                0.68466,                 1.6044,                 1.3218,                0.68412,                0.61111,                0.72707,                0.65736,                0.43344,                 1.6489,                0.99211,             0.00060912,             0.00060912,             0.00060912
                    423,                0.60647,                 1.5804,                  1.167,                0.68412,                0.61111,                0.72707,                0.65736,                0.43344,                 1.6489,                0.99211,             0.00060874,             0.00060874,             0.00060874
                    424,                  0.646,                 1.5895,                 1.3348,                0.66896,                0.49214,                0.71167,                0.70346,                0.25334,                 1.8242,                0.91983,             0.00060836,             0.00060836,             0.00060836
                    425,                0.67724,                 1.6937,                 1.2111,                0.66896,                0.49214,                0.71167,                0.70346,                0.25334,                 1.8242,                0.91983,             0.00060798,             0.00060798,             0.00060798
                    426,                0.73662,                 1.8595,                 1.2957,                 0.6752,                0.55556,                0.64962,                0.63993,                0.25864,                 1.7394,                0.90929,              0.0006076,              0.0006076,              0.0006076
                    427,                0.55619,                 1.7242,                 1.1831,                 0.6752,                0.55556,                0.64962,                0.63993,                0.25864,                 1.7394,                0.90929,             0.00060722,             0.00060722,             0.00060722
                    428,                0.80191,                 1.9317,                 1.3862,                0.45431,                0.77778,                0.72239,                0.69861,                 0.2912,                 1.5441,                0.91073,             0.00060684,             0.00060684,             0.00060684
                    429,                0.54991,                 1.7961,                 1.1548,                0.45431,                0.77778,                0.72239,                0.69861,                 0.2912,                 1.5441,                0.91073,             0.00060646,             0.00060646,             0.00060646
                    430,                  0.625,                 1.5664,                 1.1458,                0.44784,                0.88889,                0.77082,                0.75265,                 0.2855,                 1.4504,                0.90714,             0.00060608,             0.00060608,             0.00060608
                    431,                0.67261,                 1.7422,                 1.2254,                0.44784,                0.88889,                0.77082,                0.75265,                 0.2855,                 1.4504,                0.90714,              0.0006057,              0.0006057,              0.0006057
                    432,                0.65415,                  1.539,                 1.2114,                0.41879,                 0.9966,                0.76833,                0.72809,                0.32733,                 1.2949,                0.93087,             0.00060532,             0.00060532,             0.00060532
                    433,                0.76412,                 1.7279,                 1.3466,                0.41879,                 0.9966,                0.76833,                0.72809,                0.32733,                 1.2949,                0.93087,             0.00060494,             0.00060494,             0.00060494
                    434,                0.65574,                 1.5952,                 1.3075,                 0.7008,                0.72222,                0.78691,                0.75172,                0.31952,                 1.3201,                0.93105,             0.00060456,             0.00060456,             0.00060456
                    435,                0.59047,                  1.541,                 1.1735,                 0.7008,                0.72222,                0.78691,                0.75172,                0.31952,                 1.3201,                0.93105,             0.00060418,             0.00060418,             0.00060418
                    436,                0.56545,                 1.5903,                  1.199,                0.66282,                0.72222,                0.79357,                0.77296,                0.30079,                   1.32,                0.92472,              0.0006038,              0.0006038,              0.0006038
                    437,                0.76442,                 1.7354,                 1.3619,                0.66282,                0.72222,                0.79357,                0.77296,                0.30079,                   1.32,                0.92472,             0.00060342,             0.00060342,             0.00060342
                    438,                0.61389,                 1.6803,                 1.2096,                0.41183,                0.86579,                0.80868,                0.79261,                0.30865,                 1.1656,                0.91949,             0.00060303,             0.00060303,             0.00060303
                    439,                0.70812,                 1.8895,                 1.3241,                0.41183,                0.86579,                0.80868,                0.79261,                0.30865,                 1.1656,                0.91949,             0.00060265,             0.00060265,             0.00060265
                    440,                0.65558,                 1.7397,                 1.2605,                 0.4635,                0.97484,                0.81317,                0.80565,                  0.289,                 1.0497,                0.89784,             0.00060227,             0.00060227,             0.00060227
                    441,                 0.7043,                 1.7702,                 1.2926,                 0.4635,                0.97484,                0.81317,                0.80565,                  0.289,                 1.0497,                0.89784,             0.00060189,             0.00060189,             0.00060189
                    442,                0.49565,                 1.9028,                 1.1295,                0.43225,                      1,                0.78686,                0.73419,                0.37052,                  1.421,                0.93555,             0.00060151,             0.00060151,             0.00060151
                    443,                0.85398,                 1.8454,                 1.4756,                0.43225,                      1,                0.78686,                0.73419,                0.37052,                  1.421,                0.93555,             0.00060113,             0.00060113,             0.00060113
                    444,                0.64148,                 1.6961,                 1.2619,                0.43772,                0.96807,                  0.702,                0.62875,                0.47372,                 2.3509,                 1.0004,             0.00060075,             0.00060075,             0.00060075
                    445,                0.67428,                 1.6798,                  1.224,                0.43772,                0.96807,                  0.702,                0.62875,                0.47372,                 2.3509,                 1.0004,             0.00060037,             0.00060037,             0.00060037
                    446,                0.64478,                 1.6475,                 1.2938,                 0.4342,                0.87119,                0.69616,                0.63069,                0.42358,                  2.892,                0.96695,             0.00059999,             0.00059999,             0.00059999
                    447,                0.66309,                 1.6054,                 1.2377,                 0.4342,                0.87119,                0.69616,                0.63069,                0.42358,                  2.892,                0.96695,             0.00059961,             0.00059961,             0.00059961
                    448,                 0.5238,                 1.6947,                 1.1696,                0.36118,                0.89785,                0.65818,                0.60385,                0.36729,                 2.8769,                0.93329,             0.00059923,             0.00059923,             0.00059923
                    449,                0.44042,                 1.4838,                 1.0794,                0.36118,                0.89785,                0.65818,                0.60385,                0.36729,                 2.8769,                0.93329,             0.00059885,             0.00059885,             0.00059885
                    450,                0.55261,                    1.4,                 1.1451,                0.38606,                 0.9686,                 0.6731,                0.64257,                 0.2998,                 2.5248,                0.90003,             0.00059847,             0.00059847,             0.00059847
                    451,                0.77169,                 1.7864,                 1.3889,                0.38606,                 0.9686,                 0.6731,                0.64257,                 0.2998,                 2.5248,                0.90003,             0.00059809,             0.00059809,             0.00059809
                    452,                0.61756,                 1.6845,                 1.1603,                 0.3793,                0.96728,                0.72214,                0.70024,                0.33039,                 2.1432,                0.91624,             0.00059771,             0.00059771,             0.00059771
                    453,                0.58753,                 1.5957,                 1.2041,                 0.3793,                0.96728,                0.72214,                0.70024,                0.33039,                 2.1432,                0.91624,             0.00059732,             0.00059732,             0.00059732
                    454,                0.62168,                   1.78,                 1.2239,                0.45397,                0.92458,                0.78959,                0.71699,                0.43862,                 1.7037,                0.96006,             0.00059694,             0.00059694,             0.00059694
                    455,                0.50054,                 1.6425,                 1.1501,                0.45397,                0.92458,                0.78959,                0.71699,                0.43862,                 1.7037,                0.96006,             0.00059656,             0.00059656,             0.00059656
                    456,                 0.6804,                 1.5578,                 1.1961,                0.39155,                0.94444,                0.78196,                 0.7133,                0.45215,                 1.2289,                0.96854,             0.00059618,             0.00059618,             0.00059618
                    457,                0.69452,                 1.7167,                  1.153,                0.39155,                0.94444,                0.78196,                 0.7133,                0.45215,                 1.2289,                0.96854,              0.0005958,              0.0005958,              0.0005958
                    458,                0.66956,                 1.7343,                 1.2343,                0.38105,                0.94444,                0.78719,                0.74963,                0.30982,                 1.0441,                0.91924,             0.00059542,             0.00059542,             0.00059542
                    459,                0.56281,                 1.6652,                 1.1918,                0.38105,                0.94444,                0.78719,                0.74963,                0.30982,                 1.0441,                0.91924,             0.00059504,             0.00059504,             0.00059504
                    460,                0.65495,                 1.8341,                 1.3115,                0.38871,                0.94444,                0.78454,                0.76751,                0.33068,                   1.13,                 0.9293,             0.00059466,             0.00059466,             0.00059466
                    461,                0.68644,                 1.4191,                 1.3173,                0.38871,                0.94444,                0.78454,                0.76751,                0.33068,                   1.13,                 0.9293,             0.00059428,             0.00059428,             0.00059428
                    462,                0.53943,                 1.4146,                 1.1683,                0.44592,                0.72222,                0.78367,                0.76759,                0.34474,                 1.2654,                0.93568,              0.0005939,              0.0005939,              0.0005939
                    463,                0.54392,                 1.5105,                 1.1788,                0.44592,                0.72222,                0.78367,                0.76759,                0.34474,                 1.2654,                0.93568,             0.00059352,             0.00059352,             0.00059352
                    464,                0.63485,                 1.5677,                 1.2476,                 0.5634,                0.77778,                 0.7651,                0.74494,                0.33009,                 1.3036,                0.92858,             0.00059314,             0.00059314,             0.00059314
                    465,                0.71559,                 1.6116,                 1.2315,                 0.5634,                0.77778,                 0.7651,                0.74494,                0.33009,                 1.3036,                0.92858,             0.00059276,             0.00059276,             0.00059276
                    466,                0.48814,                 1.6558,                  1.176,                0.36901,                0.84352,                0.78552,                0.75794,                0.31728,                 1.3318,                0.93435,             0.00059238,             0.00059238,             0.00059238
                    467,                0.66193,                 1.5879,                 1.2196,                0.36901,                0.84352,                0.78552,                0.75794,                0.31728,                 1.3318,                0.93435,               0.000592,               0.000592,               0.000592
                    468,                0.73887,                 1.5375,                 1.3573,                0.46523,                0.91141,                0.77863,                0.74751,                 0.3055,                  1.393,                0.93325,             0.00059161,             0.00059161,             0.00059161
                    469,                   0.53,                 1.3888,                 1.1283,                0.46523,                0.91141,                0.77863,                0.74751,                 0.3055,                  1.393,                0.93325,             0.00059123,             0.00059123,             0.00059123
                    470,                0.56665,                 1.5638,                 1.1482,                0.68183,                0.66667,                0.76274,                0.72068,                 0.3934,                 1.5417,                0.96821,             0.00059085,             0.00059085,             0.00059085
                    471,                0.66439,                 1.6096,                 1.2658,                0.68183,                0.66667,                0.76274,                0.72068,                 0.3934,                 1.5417,                0.96821,             0.00059047,             0.00059047,             0.00059047
                    472,                0.54513,                 1.5342,                 1.1639,                0.77449,                0.63786,                0.78654,                 0.7467,                0.37348,                 1.3717,                0.95885,             0.00059009,             0.00059009,             0.00059009
                    473,                0.73099,                 1.6361,                 1.3007,                0.77449,                0.63786,                0.78654,                 0.7467,                0.37348,                 1.3717,                0.95885,             0.00058971,             0.00058971,             0.00058971
                    474,                 0.5519,                 1.3676,                 1.0996,                0.79043,                0.66667,                0.78493,                0.75897,                0.30124,                 1.2247,                0.93272,             0.00058933,             0.00058933,             0.00058933
                    475,                0.42706,                 1.3355,                 1.0407,                0.79043,                0.66667,                0.78493,                0.75897,                0.30124,                 1.2247,                0.93272,             0.00058895,             0.00058895,             0.00058895
                    476,                0.60751,                 1.5696,                 1.2412,                0.66365,                0.75753,                0.79979,                0.78098,                0.30072,                 1.0567,                0.92055,             0.00058857,             0.00058857,             0.00058857
                    477,                0.49708,                 1.4976,                 1.1059,                0.66365,                0.75753,                0.79979,                0.78098,                0.30072,                 1.0567,                0.92055,             0.00058819,             0.00058819,             0.00058819
                    478,                0.64509,                 1.5011,                 1.2286,                0.70366,                0.76312,                0.85112,                0.82667,                0.27097,                0.97652,                0.89551,             0.00058781,             0.00058781,             0.00058781
                    479,                0.62678,                 1.4924,                 1.2679,                0.70366,                0.76312,                0.85112,                0.82667,                0.27097,                0.97652,                0.89551,             0.00058743,             0.00058743,             0.00058743
                    480,                0.66214,                 1.6748,                 1.2276,                0.72447,                0.76233,                0.84937,                0.82487,                0.24594,                 1.0223,                0.87342,             0.00058705,             0.00058705,             0.00058705
                    481,                 0.6351,                 1.6245,                 1.3274,                0.72447,                0.76233,                0.84937,                0.82487,                0.24594,                 1.0223,                0.87342,             0.00058667,             0.00058667,             0.00058667
                    482,                0.50573,                 1.5635,                 1.1245,                0.46804,                      1,                0.80529,                0.78058,                0.27826,                 1.1927,                0.87808,             0.00058629,             0.00058629,             0.00058629
                    483,                0.41417,                   1.29,                 1.0241,                0.46804,                      1,                0.80529,                0.78058,                0.27826,                 1.1927,                0.87808,              0.0005859,              0.0005859,              0.0005859
                    484,                0.72611,                   1.46,                 1.2618,                0.46866,                      1,                0.82353,                0.80792,                0.27343,                 1.1874,                0.87476,             0.00058552,             0.00058552,             0.00058552
                    485,                0.60442,                 1.6518,                 1.2167,                0.46866,                      1,                0.82353,                0.80792,                0.27343,                 1.1874,                0.87476,             0.00058514,             0.00058514,             0.00058514
                    486,                0.53234,                 1.3481,                 1.1401,                0.47363,                0.88889,                0.82353,                 0.7978,                0.27245,                 1.1182,                0.87742,             0.00058476,             0.00058476,             0.00058476
                    487,                0.79621,                 1.6375,                 1.3458,                0.47363,                0.88889,                0.82353,                 0.7978,                0.27245,                 1.1182,                0.87742,             0.00058438,             0.00058438,             0.00058438
                    488,                0.65468,                 1.4178,                 1.2252,                0.42605,                      1,                0.84209,                0.80452,                0.26862,                 0.9843,                0.88165,               0.000584,               0.000584,               0.000584
                    489,                0.55167,                 1.4301,                  1.143,                0.42605,                      1,                0.84209,                0.80452,                0.26862,                 0.9843,                0.88165,             0.00058362,             0.00058362,             0.00058362
                    490,                 0.6353,                 1.7708,                 1.1608,                0.63087,                 0.7605,                 0.8977,                0.86046,                0.27946,                 1.0144,                0.89064,             0.00058324,             0.00058324,             0.00058324
                    491,                0.43855,                 1.4949,                 1.0994,                0.63087,                 0.7605,                 0.8977,                0.86046,                0.27946,                 1.0144,                0.89064,             0.00058286,             0.00058286,             0.00058286
                    492,                 0.8002,                  1.703,                 1.3281,                0.41568,                 0.8711,                0.88444,                0.84873,                0.30233,                 1.0663,                0.89476,             0.00058248,             0.00058248,             0.00058248
                    493,                0.66916,                 1.4603,                  1.268,                0.41568,                 0.8711,                0.88444,                0.84873,                0.30233,                 1.0663,                0.89476,              0.0005821,              0.0005821,              0.0005821
                    494,                0.86221,                 1.5466,                 1.3566,                 0.3668,                0.98506,                0.82172,                0.78578,                0.32809,                 1.1519,                0.89661,             0.00058172,             0.00058172,             0.00058172
                    495,                0.55795,                 1.6092,                 1.1077,                 0.3668,                0.98506,                0.82172,                0.78578,                0.32809,                 1.1519,                0.89661,             0.00058134,             0.00058134,             0.00058134
                    496,                  0.636,                 1.6583,                 1.2522,                0.40623,                0.98959,                0.84256,                0.77539,                0.38016,                  1.147,                 0.9199,             0.00058096,             0.00058096,             0.00058096
                    497,                0.70941,                 1.4816,                 1.2422,                0.40623,                0.98959,                0.84256,                0.77539,                0.38016,                  1.147,                 0.9199,             0.00058058,             0.00058058,             0.00058058
                    498,                 0.6714,                  1.586,                 1.3081,                0.39556,                      1,                0.85574,                0.79667,                0.36374,                 1.1352,                0.90862,              0.0005802,              0.0005802,              0.0005802
                    499,                 0.7401,                 1.6366,                 1.2552,                0.39556,                      1,                0.85574,                0.79667,                0.36374,                 1.1352,                0.90862,             0.00057981,             0.00057981,             0.00057981
                    500,                0.48513,                 1.4022,                 1.0777,                0.42925,                      1,                0.84864,                0.81281,                0.30156,                 1.1382,                0.88567,             0.00057943,             0.00057943,             0.00057943
                    501,                0.58653,                 1.6634,                 1.2061,                0.42925,                      1,                0.84864,                0.81281,                0.30156,                 1.1382,                0.88567,             0.00057905,             0.00057905,             0.00057905
                    502,                0.63213,                 1.6825,                 1.1727,                0.51656,                0.94444,                0.88444,                0.85142,                0.35513,                 1.1231,                0.90958,             0.00057867,             0.00057867,             0.00057867
                    503,                0.94476,                 2.5375,                 1.4484,                0.51656,                0.94444,                0.88444,                0.85142,                0.35513,                 1.1231,                0.90958,             0.00057829,             0.00057829,             0.00057829
                    504,                0.58367,                 1.6229,                 1.2462,                0.50922,                      1,                0.92848,                0.89396,                0.36862,                 1.2299,                0.91205,             0.00057791,             0.00057791,             0.00057791
                    505,                0.57919,                 1.4529,                 1.2111,                0.50922,                      1,                0.92848,                0.89396,                0.36862,                 1.2299,                0.91205,             0.00057753,             0.00057753,             0.00057753
                    506,                0.56508,                 1.4185,                 1.1305,                 0.4596,                0.88889,                0.67543,                0.66289,                  0.286,                 1.5587,                0.88777,             0.00057715,             0.00057715,             0.00057715
                    507,                 0.4805,                 1.5091,                 1.1174,                 0.4596,                0.88889,                0.67543,                0.66289,                  0.286,                 1.5587,                0.88777,             0.00057677,             0.00057677,             0.00057677
                    508,                 0.7838,                 1.7591,                 1.3415,                0.40806,                0.74074,                0.57707,                0.56228,                0.27973,                 1.6481,                0.89141,             0.00057639,             0.00057639,             0.00057639
                    509,                0.52862,                 1.6824,                 1.1753,                0.40806,                0.74074,                0.57707,                0.56228,                0.27973,                 1.6481,                0.89141,             0.00057601,             0.00057601,             0.00057601
                    510,                0.68854,                 1.4898,                 1.2267,                0.54757,                0.77778,                 0.7958,                0.78477,                0.31944,                 1.4422,                0.91213,             0.00057563,             0.00057563,             0.00057563
                    511,                0.58968,                 1.4405,                 1.2412,                0.54757,                0.77778,                 0.7958,                0.78477,                0.31944,                 1.4422,                0.91213,             0.00057525,             0.00057525,             0.00057525
                    512,                0.52083,                  1.678,                 1.1554,                0.58292,                0.77778,                0.87279,                0.82653,                0.38692,                 1.2031,                0.94291,             0.00057487,             0.00057487,             0.00057487
                    513,                0.62407,                 1.4767,                 1.2403,                0.58292,                0.77778,                0.87279,                0.82653,                0.38692,                 1.2031,                0.94291,             0.00057449,             0.00057449,             0.00057449
                    514,                 0.5797,                 1.5003,                  1.159,                0.52123,                0.82638,                0.80703,                0.75516,                0.38445,                 1.3647,                0.95113,              0.0005741,              0.0005741,              0.0005741
                    515,                0.53679,                 1.4366,                 1.1274,                0.52123,                0.82638,                0.80703,                0.75516,                0.38445,                 1.3647,                0.95113,             0.00057372,             0.00057372,             0.00057372
                    516,                0.45747,                 1.4557,                 1.1014,                0.87339,                 0.4408,                0.69097,                0.66616,                0.32368,                 1.7334,                0.94987,             0.00057334,             0.00057334,             0.00057334
                    517,                0.46971,                 1.3887,                  1.104,                0.87339,                 0.4408,                0.69097,                0.66616,                0.32368,                 1.7334,                0.94987,             0.00057296,             0.00057296,             0.00057296
                    518,                0.49826,                 1.2936,                 1.0879,                0.53101,                0.44882,                0.73323,                0.71957,                0.29311,                 1.8509,                0.96255,             0.00057258,             0.00057258,             0.00057258
                    519,                0.73013,                 1.6221,                 1.2583,                0.53101,                0.44882,                0.73323,                0.71957,                0.29311,                 1.8509,                0.96255,              0.0005722,              0.0005722,              0.0005722
                    520,                0.89816,                 1.8711,                 1.4129,                 0.5525,                 0.4801,                0.76125,                0.74411,                0.27866,                 1.8394,                0.96954,             0.00057182,             0.00057182,             0.00057182
                    521,                0.72653,                 1.8309,                 1.3187,                 0.5525,                 0.4801,                0.76125,                0.74411,                0.27866,                 1.8394,                0.96954,             0.00057144,             0.00057144,             0.00057144
                    522,                0.64797,                 1.5489,                  1.254,                 0.5528,                0.74071,                0.78481,                0.74328,                0.32306,                 1.6216,                0.98135,             0.00057106,             0.00057106,             0.00057106
                    523,                0.55876,                 1.4923,                 1.1669,                 0.5528,                0.74071,                0.78481,                0.74328,                0.32306,                 1.6216,                0.98135,             0.00057068,             0.00057068,             0.00057068
                    524,                0.63765,                  1.579,                 1.1731,                0.53604,                0.87471,                0.79406,                0.75174,                 0.3502,                 1.4565,                0.96792,              0.0005703,              0.0005703,              0.0005703
                    525,                0.54847,                 1.5886,                 1.1847,                0.53604,                0.87471,                0.79406,                0.75174,                 0.3502,                 1.4565,                0.96792,             0.00056992,             0.00056992,             0.00056992
                    526,                0.72832,                 1.5828,                 1.3064,                0.49479,                      1,                0.84214,                 0.7967,                0.35548,                 1.2908,                0.94292,             0.00056954,             0.00056954,             0.00056954
                    527,                0.63477,                 1.3998,                 1.2382,                0.49479,                      1,                0.84214,                 0.7967,                0.35548,                 1.2908,                0.94292,             0.00056916,             0.00056916,             0.00056916
                    528,                0.52368,                 1.3835,                 1.1369,                 0.5106,                      1,                0.83746,                0.82316,                0.30012,                 1.2649,                0.90357,             0.00056878,             0.00056878,             0.00056878
                    529,                 0.5317,                 1.3944,                 1.1564,                 0.5106,                      1,                0.83746,                0.82316,                0.30012,                 1.2649,                0.90357,             0.00056839,             0.00056839,             0.00056839
                    530,                0.53327,                 1.4783,                 1.1155,                0.46958,                      1,                0.84268,                0.83856,                0.27607,                   1.19,                0.88121,             0.00056801,             0.00056801,             0.00056801
                    531,                0.52038,                 1.4418,                 1.0552,                0.46958,                      1,                0.84268,                0.83856,                0.27607,                   1.19,                0.88121,             0.00056763,             0.00056763,             0.00056763
                    532,                0.58659,                 1.3835,                 1.2793,                0.48239,                      1,                0.83921,                0.79776,                0.35386,                 1.1012,                0.91308,             0.00056725,             0.00056725,             0.00056725
                    533,                0.57862,                 1.3826,                 1.2141,                0.48239,                      1,                0.83921,                0.79776,                0.35386,                 1.1012,                0.91308,             0.00056687,             0.00056687,             0.00056687
                    534,                0.58861,                  1.436,                 1.1694,                0.48346,                      1,                0.86593,                0.81323,                0.36324,                 1.0423,                0.91998,             0.00056649,             0.00056649,             0.00056649
                    535,                0.51196,                  1.257,                  1.147,                0.48346,                      1,                0.86593,                0.81323,                0.36324,                 1.0423,                0.91998,             0.00056611,             0.00056611,             0.00056611
