                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 2.9281,                 5.6232,                 4.2099,                      0,                      0,                      0,                      0,                 3.3099,                 4.7207,                 4.1553,             7.0811e-05,             7.0811e-05,             7.0811e-05
                     12,                 2.9506,                 5.4355,                 4.2367,                      0,                      0,                      0,                      0,                 3.2985,                 4.7349,                 4.1551,             7.7827e-05,             7.7827e-05,             7.7827e-05
                     13,                 2.9481,                 5.3862,                 4.2589,                      0,                      0,                      0,                      0,                 3.2985,                 4.7349,                 4.1545,             8.4832e-05,             8.4832e-05,             8.4832e-05
                     14,                 3.0433,                  5.436,                 4.1853,                      0,                      0,                      0,                      0,                 3.2986,                  4.732,                 4.1537,             9.1825e-05,             9.1825e-05,             9.1825e-05
                     15,                 3.6406,                 5.5396,                 4.1808,                      0,                      0,                      0,                      0,                 3.3011,                 4.7252,                 4.1529,             9.8805e-05,             9.8805e-05,             9.8805e-05
                     16,                 2.7319,                 5.3592,                 4.2197,                      0,                      0,                      0,                      0,                  3.301,                  4.724,                 4.1524,             0.00010577,             0.00010577,             0.00010577
                     17,                 3.2268,                 5.5218,                 4.1828,                      0,                      0,                      0,                      0,                 3.3011,                 4.7233,                 4.1518,             0.00011273,             0.00011273,             0.00011273
                     18,                  2.737,                 5.2864,                 4.1557,                      0,                      0,                      0,                      0,                 3.3011,                 4.7233,                 4.1518,             0.00011968,             0.00011968,             0.00011968
                     19,                 2.4459,                 5.3087,                 4.2102,                      0,                      0,                      0,                      0,                 3.3013,                 4.7173,                 4.1507,             0.00012661,             0.00012661,             0.00012661
                     20,                 2.9048,                 5.2876,                 4.1523,                      0,                      0,                      0,                      0,                 3.3013,                 4.7173,                 4.1507,             0.00013353,             0.00013353,             0.00013353
                     21,                 2.9135,                 5.4851,                 4.1437,                      0,                      0,                      0,                      0,                 3.3013,                 4.7149,                 4.1496,             0.00014044,             0.00014044,             0.00014044
                     22,                 2.6681,                 5.3905,                 4.1631,                      0,                      0,                      0,                      0,                 3.3013,                 4.7149,                 4.1496,             0.00014734,             0.00014734,             0.00014734
                     23,                 2.7895,                 5.2655,                 4.1596,                      0,                      0,                      0,                      0,                 3.3013,                 4.7149,                 4.1481,             0.00015423,             0.00015423,             0.00015423
                     24,                 3.0009,                 5.4666,                 4.1752,                      0,                      0,                      0,                      0,                 3.3013,                 4.7149,                 4.1481,              0.0001611,              0.0001611,              0.0001611
                     25,                 2.3974,                 5.0893,                 4.1145,                      0,                      0,                      0,                      0,                 3.2957,                 4.7138,                 4.1463,             0.00016797,             0.00016797,             0.00016797
                     26,                 2.8974,                 5.3247,                 4.2019,                      0,                      0,                      0,                      0,                 3.2957,                 4.7138,                 4.1463,             0.00017482,             0.00017482,             0.00017482
                     27,                 3.0002,                 5.2478,                 4.1458,                      0,                      0,                      0,                      0,                 3.2898,                  4.712,                 4.1442,             0.00018166,             0.00018166,             0.00018166
                     28,                 2.5338,                 5.2818,                 4.1303,                      0,                      0,                      0,                      0,                 3.2898,                  4.712,                 4.1442,             0.00018849,             0.00018849,             0.00018849
                     29,                 2.7703,                 5.1999,                 4.1022,                      0,                      0,                      0,                      0,                 3.2891,                 4.7106,                 4.1412,              0.0001953,              0.0001953,              0.0001953
                     30,                 2.7847,                 5.2603,                 4.1356,                      0,                      0,                      0,                      0,                 3.2891,                 4.7106,                 4.1412,             0.00020211,             0.00020211,             0.00020211
                     31,                 2.7964,                 5.3362,                 4.1206,                      0,                      0,                      0,                      0,                 3.2925,                  4.696,                 4.1388,              0.0002089,              0.0002089,              0.0002089
                     32,                 2.5922,                 5.2113,                 4.0998,                      0,                      0,                      0,                      0,                 3.2925,                  4.696,                 4.1388,             0.00021568,             0.00021568,             0.00021568
                     33,                 2.6722,                 5.2509,                 4.1135,                      0,                      0,                      0,                      0,                 3.2919,                 4.6965,                  4.136,             0.00022245,             0.00022245,             0.00022245
                     34,                 2.8609,                  5.224,                 4.1284,                      0,                      0,                      0,                      0,                 3.2919,                 4.6965,                  4.136,             0.00022921,             0.00022921,             0.00022921
                     35,                 2.9595,                 5.4524,                 4.1463,                      0,                      0,                      0,                      0,                  3.285,                 4.6932,                 4.1329,             0.00023595,             0.00023595,             0.00023595
                     36,                 2.6882,                 5.1275,                 4.0666,                      0,                      0,                      0,                      0,                  3.285,                 4.6932,                 4.1329,             0.00024268,             0.00024268,             0.00024268
                     37,                 2.7962,                 5.6325,                 4.1065,                      0,                      0,                      0,                      0,                 3.2898,                 4.6799,                 4.1291,             0.00024941,             0.00024941,             0.00024941
                     38,                 2.6384,                  5.179,                 4.0524,                      0,                      0,                      0,                      0,                 3.2898,                 4.6799,                 4.1291,             0.00025612,             0.00025612,             0.00025612
                     39,                 2.9908,                 5.2048,                 4.0633,                      0,                      0,                      0,                      0,                 3.2851,                 4.6705,                 4.1249,             0.00026281,             0.00026281,             0.00026281
                     40,                 2.5177,                 5.2143,                 4.0499,                      0,                      0,                      0,                      0,                 3.2851,                 4.6705,                 4.1249,              0.0002695,              0.0002695,              0.0002695
                     41,                 2.3697,                 5.3343,                 4.0458,                      0,                      0,                      0,                      0,                 3.2786,                 4.6682,                 4.1209,             0.00027618,             0.00027618,             0.00027618
                     42,                 2.4493,                 5.1688,                 4.0023,                      0,                      0,                      0,                      0,                 3.2786,                 4.6682,                 4.1209,             0.00028284,             0.00028284,             0.00028284
                     43,                  2.911,                 5.2046,                 4.0672,                      0,                      0,                      0,                      0,                 3.2752,                 4.6664,                 4.1165,             0.00028949,             0.00028949,             0.00028949
                     44,                 2.9824,                 5.1077,                 4.0067,                      0,                      0,                      0,                      0,                 3.2752,                 4.6664,                 4.1165,             0.00029613,             0.00029613,             0.00029613
                     45,                 2.2171,                 5.0542,                 3.9682,                      0,                      0,                      0,                      0,                 3.2672,                 4.6643,                 4.1121,             0.00030276,             0.00030276,             0.00030276
                     46,                 2.4959,                 5.1889,                 4.0378,                      0,                      0,                      0,                      0,                 3.2672,                 4.6643,                 4.1121,             0.00030937,             0.00030937,             0.00030937
                     47,                 2.8598,                 5.3066,                  4.033,                      0,                      0,                      0,                      0,                 3.2654,                  4.662,                 4.1075,             0.00031598,             0.00031598,             0.00031598
                     48,                 2.9138,                 5.1646,                 4.0184,                      0,                      0,                      0,                      0,                 3.2654,                  4.662,                 4.1075,             0.00032257,             0.00032257,             0.00032257
                     49,                 2.3485,                 5.0305,                 3.9323,                      0,                      0,                      0,                      0,                 3.2513,                 4.6617,                 4.1038,             0.00032915,             0.00032915,             0.00032915
                     50,                 2.8171,                 4.8887,                 3.9784,                      0,                      0,                      0,                      0,                 3.2513,                 4.6617,                 4.1038,             0.00033572,             0.00033572,             0.00033572
                     51,                  2.656,                 5.3075,                 3.9815,                      0,                      0,                      0,                      0,                 3.2435,                 4.6592,                 4.0985,             0.00034227,             0.00034227,             0.00034227
                     52,                 3.1736,                 4.9394,                 3.9463,                      0,                      0,                      0,                      0,                 3.2435,                 4.6592,                 4.0985,             0.00034882,             0.00034882,             0.00034882
                     53,                 2.8645,                 4.8268,                    3.9,                      0,                      0,                      0,                      0,                 3.2435,                 4.6592,                 4.0985,             0.00035535,             0.00035535,             0.00035535
                     54,                 2.9651,                 4.9279,                 3.8539,                      0,                      0,                      0,                      0,                 3.2346,                 4.6587,                 4.0928,             0.00036187,             0.00036187,             0.00036187
                     55,                 2.4628,                 5.2506,                 3.8639,                      0,                      0,                      0,                      0,                 3.2346,                 4.6587,                 4.0928,             0.00036838,             0.00036838,             0.00036838
                     56,                 2.3374,                 4.7887,                 3.8316,                      0,                      0,                      0,                      0,                 3.2346,                 4.6587,                 4.0928,             0.00037488,             0.00037488,             0.00037488
                     57,                 2.0701,                 4.5989,                 3.8698,                      0,                      0,                      0,                      0,                 3.2271,                 4.6591,                 4.0886,             0.00038137,             0.00038137,             0.00038137
                     58,                 2.5915,                 5.1557,                 3.9214,                      0,                      0,                      0,                      0,                 3.2271,                 4.6591,                 4.0886,             0.00038784,             0.00038784,             0.00038784
                     59,                 2.4932,                 5.2614,                 3.8045,                      0,                      0,                      0,                      0,                 3.2271,                 4.6591,                 4.0886,              0.0003943,              0.0003943,              0.0003943
                     60,                 2.8683,                 4.4582,                  3.786,                      0,                      0,                      0,                      0,                  3.222,                 4.6598,                 4.0848,             0.00040076,             0.00040076,             0.00040076
                     61,                 2.3365,                 4.5322,                 3.8422,                      0,                      0,                      0,                      0,                  3.222,                 4.6598,                 4.0848,             0.00040719,             0.00040719,             0.00040719
                     62,                 2.6355,                 4.7813,                 3.7582,                      0,                      0,                      0,                      0,                  3.222,                 4.6598,                 4.0848,             0.00041362,             0.00041362,             0.00041362
                     63,                 2.6309,                 4.4796,                 3.8715,                      0,                      0,                      0,                      0,                 3.2209,                 4.6487,                 4.0832,             0.00042004,             0.00042004,             0.00042004
                     64,                 2.6596,                 4.7706,                 3.7452,                      0,                      0,                      0,                      0,                 3.2209,                 4.6487,                 4.0832,             0.00042644,             0.00042644,             0.00042644
                     65,                 2.2984,                 4.9343,                 3.6561,                      0,                      0,                      0,                      0,                 3.2209,                 4.6487,                 4.0832,             0.00043283,             0.00043283,             0.00043283
                     66,                 2.7386,                  5.018,                  3.769,                      0,                      0,                      0,                      0,                 3.2102,                 4.6487,                 4.0814,             0.00043921,             0.00043921,             0.00043921
                     67,                 2.9281,                 4.5784,                 3.6599,                      0,                      0,                      0,                      0,                 3.2102,                 4.6487,                 4.0814,             0.00044558,             0.00044558,             0.00044558
                     68,                 2.4386,                 4.7521,                 3.6648,                      0,                      0,                      0,                      0,                 3.2102,                 4.6487,                 4.0814,             0.00045194,             0.00045194,             0.00045194
                     69,                  2.442,                 4.2424,                 3.6868,                      0,                      0,                      0,                      0,                 3.2179,                 4.6554,                 4.0891,             0.00045828,             0.00045828,             0.00045828
                     70,                 2.7334,                 4.5014,                 3.6205,                      0,                      0,                      0,                      0,                 3.2179,                 4.6554,                 4.0891,             0.00046462,             0.00046462,             0.00046462
                     71,                 2.7516,                 5.1337,                 3.6635,                      0,                      0,                      0,                      0,                 3.2179,                 4.6554,                 4.0891,             0.00047094,             0.00047094,             0.00047094
                     72,                 2.3688,                 4.6782,                 3.5834,                      0,                      0,                      0,                      0,                  3.198,                 4.7158,                 4.1077,             0.00047725,             0.00047725,             0.00047725
                     73,                 2.6313,                 5.3053,                 3.6513,                      0,                      0,                      0,                      0,                  3.198,                 4.7158,                 4.1077,             0.00048354,             0.00048354,             0.00048354
                     74,                 2.8304,                 4.7955,                 3.6467,                      0,                      0,                      0,                      0,                  3.198,                 4.7158,                 4.1077,             0.00048983,             0.00048983,             0.00048983
                     75,                 2.5774,                 4.3416,                 3.6325,                      0,                      0,                      0,                      0,                  3.213,                 4.7271,                 4.1248,              0.0004961,              0.0004961,              0.0004961
                     76,                 2.5942,                  4.565,                 3.6246,                      0,                      0,                      0,                      0,                  3.213,                 4.7271,                 4.1248,             0.00050237,             0.00050237,             0.00050237
                     77,                 2.9539,                 4.3699,                 3.6058,                      0,                      0,                      0,                      0,                  3.213,                 4.7271,                 4.1248,             0.00050862,             0.00050862,             0.00050862
                     78,                 2.5499,                 4.5324,                  3.595,                      0,                      0,                      0,                      0,                 3.2285,                 4.7406,                 4.1455,             0.00051486,             0.00051486,             0.00051486
                     79,                 2.3666,                 4.5915,                 3.5222,                      0,                      0,                      0,                      0,                 3.2285,                 4.7406,                 4.1455,             0.00052108,             0.00052108,             0.00052108
                     80,                 2.2603,                 4.5857,                 3.5869,                      0,                      0,                      0,                      0,                 3.2285,                 4.7406,                 4.1455,              0.0005273,              0.0005273,              0.0005273
                     81,                 2.8529,                 5.1177,                 3.5873,                      0,                      0,                      0,                      0,                 3.2458,                 4.7562,                 4.1734,              0.0005335,              0.0005335,              0.0005335
                     82,                 2.3968,                 4.2325,                 3.5277,                      0,                      0,                      0,                      0,                 3.2458,                 4.7562,                 4.1734,             0.00053969,             0.00053969,             0.00053969
                     83,                 2.3191,                 4.4739,                  3.371,                      0,                      0,                      0,                      0,                 3.2458,                 4.7562,                 4.1734,             0.00054587,             0.00054587,             0.00054587
                     84,                 2.9675,                 4.4882,                 3.5438,                      0,                      0,                      0,                      0,                 3.2511,                 4.7853,                 4.1901,             0.00055204,             0.00055204,             0.00055204
                     85,                 2.6348,                 4.5336,                  3.617,                      0,                      0,                      0,                      0,                 3.2511,                 4.7853,                 4.1901,              0.0005582,              0.0005582,              0.0005582
                     86,                 3.2147,                 4.7727,                 3.7282,                      0,                      0,                      0,                      0,                 3.2511,                 4.7853,                 4.1901,             0.00056434,             0.00056434,             0.00056434
                     87,                 1.9852,                 4.4258,                 3.3925,                      0,                      0,                      0,                      0,                 3.2511,                 4.7853,                 4.1901,             0.00057047,             0.00057047,             0.00057047
                     88,                  2.653,                  4.162,                 3.5824,                      0,                      0,                      0,                      0,                 3.2452,                 4.7921,                 4.1862,             0.00057659,             0.00057659,             0.00057659
                     89,                 2.3934,                 4.4455,                 3.4282,                      0,                      0,                      0,                      0,                 3.2452,                 4.7921,                 4.1862,              0.0005827,              0.0005827,              0.0005827
                     90,                 2.8616,                 4.4645,                 3.5159,                      0,                      0,                      0,                      0,                 3.2452,                 4.7921,                 4.1862,              0.0005888,              0.0005888,              0.0005888
                     91,                 2.4477,                 4.0809,                 3.4673,                      0,                      0,                      0,                      0,                 3.2452,                 4.7921,                 4.1862,             0.00059489,             0.00059489,             0.00059489
                     92,                 2.7977,                 4.3057,                 3.6076,                      0,                      0,                      0,                      0,                 3.2453,                 4.7183,                 4.1382,             0.00060096,             0.00060096,             0.00060096
                     93,                 2.5111,                 4.5194,                 3.2815,                      0,                      0,                      0,                      0,                 3.2453,                 4.7183,                 4.1382,             0.00060702,             0.00060702,             0.00060702
                     94,                 2.7587,                 4.8612,                 3.5815,                      0,                      0,                      0,                      0,                 3.2453,                 4.7183,                 4.1382,             0.00061307,             0.00061307,             0.00061307
                     95,                 2.5998,                 4.2828,                  3.506,                      0,                      0,                      0,                      0,                 3.2453,                 4.7183,                 4.1382,             0.00061911,             0.00061911,             0.00061911
                     96,                  2.621,                 4.7269,                 3.5662,                      0,                      0,                      0,                      0,                 3.0569,                 4.5961,                 3.9345,             0.00062514,             0.00062514,             0.00062514
                     97,                 2.3337,                 4.0819,                 3.5091,                      0,                      0,                      0,                      0,                 3.0569,                 4.5961,                 3.9345,             0.00063115,             0.00063115,             0.00063115
                     98,                 2.6216,                 4.6195,                 3.6858,                      0,                      0,                      0,                      0,                 3.0569,                 4.5961,                 3.9345,             0.00063716,             0.00063716,             0.00063716
                     99,                 2.4242,                 4.4005,                 3.5229,                      0,                      0,                      0,                      0,                 3.0569,                 4.5961,                 3.9345,             0.00064315,             0.00064315,             0.00064315
                    100,                 2.2232,                 4.3311,                 3.4002,                      0,                      0,                      0,                      0,                 2.6926,                 4.4082,                 3.5892,             0.00064913,             0.00064913,             0.00064913
                    101,                  2.585,                 4.4774,                 3.3487,                      0,                      0,                      0,                      0,                 2.6926,                 4.4082,                 3.5892,             0.00065509,             0.00065509,             0.00065509
                    102,                 2.1056,                 4.0446,                 3.2171,                      0,                      0,                      0,                      0,                 2.6926,                 4.4082,                 3.5892,             0.00065509,             0.00065509,             0.00065509
                    103,                 2.9137,                  4.335,                 3.5734,                      0,                      0,                      0,                      0,                 2.6926,                 4.4082,                 3.5892,             0.00065451,             0.00065451,             0.00065451
                    104,                 2.6635,                 4.4373,                 3.5768,                      0,                      0,                      0,                      0,                 2.4259,                 4.3499,                 3.3817,             0.00065392,             0.00065392,             0.00065392
                    105,                 2.6101,                 4.1171,                 3.3235,                      0,                      0,                      0,                      0,                 2.4259,                 4.3499,                 3.3817,             0.00065333,             0.00065333,             0.00065333
                    106,                 2.8248,                 4.1353,                 3.5805,                      0,                      0,                      0,                      0,                 2.4259,                 4.3499,                 3.3817,             0.00065274,             0.00065274,             0.00065274
                    107,                  2.419,                 4.0278,                 3.3265,                      0,                      0,                      0,                      0,                 2.4259,                 4.3499,                 3.3817,             0.00065215,             0.00065215,             0.00065215
                    108,                 2.9415,                 4.6654,                 3.3803,                      0,                      0,                      0,                      0,                 2.2553,                 4.3251,                 3.2399,             0.00065156,             0.00065156,             0.00065156
                    109,                 2.9436,                 4.3266,                 3.5629,                      0,                      0,                      0,                      0,                 2.2553,                 4.3251,                 3.2399,             0.00065097,             0.00065097,             0.00065097
                    110,                 2.2296,                 3.7803,                 3.2816,                      0,                      0,                      0,                      0,                 2.2553,                 4.3251,                 3.2399,             0.00065038,             0.00065038,             0.00065038
                    111,                 2.4853,                  4.014,                 3.4348,                      0,                      0,                      0,                      0,                 2.2553,                 4.3251,                 3.2399,             0.00064979,             0.00064979,             0.00064979
                    112,                 2.4213,                 3.8487,                 3.4636,                 0.0008,                    0.2,                0.00501,                0.00088,                 2.1103,                 4.2998,                 3.0824,              0.0006492,              0.0006492,              0.0006492
                    113,                 2.5472,                  4.096,                 3.3228,                 0.0008,                    0.2,                0.00501,                0.00088,                 2.1103,                 4.2998,                 3.0824,             0.00064862,             0.00064862,             0.00064862
                    114,                 2.2191,                 3.9159,                 3.2788,                 0.0008,                    0.2,                0.00501,                0.00088,                 2.1103,                 4.2998,                 3.0824,             0.00064803,             0.00064803,             0.00064803
                    115,                 2.9316,                  4.337,                 3.3757,                 0.0008,                    0.2,                0.00501,                0.00088,                 2.1103,                 4.2998,                 3.0824,             0.00064744,             0.00064744,             0.00064744
                    116,                 3.1437,                 4.3783,                 3.6837,                0.00065,                    0.2,                 0.0057,                0.00126,                 2.1823,                 4.3233,                 3.1014,             0.00064685,             0.00064685,             0.00064685
                    117,                 2.7713,                 4.0667,                  3.314,                0.00065,                    0.2,                 0.0057,                0.00126,                 2.1823,                 4.3233,                 3.1014,             0.00064626,             0.00064626,             0.00064626
                    118,                 2.1124,                 4.7963,                 3.3463,                0.00065,                    0.2,                 0.0057,                0.00126,                 2.1823,                 4.3233,                 3.1014,             0.00064567,             0.00064567,             0.00064567
                    119,                 2.7539,                 4.5152,                 3.4606,                0.00065,                    0.2,                 0.0057,                0.00126,                 2.1823,                 4.3233,                 3.1014,             0.00064508,             0.00064508,             0.00064508
                    120,                 2.4815,                 4.9935,                 3.2428,                0.00056,                    0.2,                0.00205,                0.00054,                 2.2616,                 4.3736,                 3.1498,             0.00064449,             0.00064449,             0.00064449
                    121,                 2.4001,                 3.9771,                 3.0603,                0.00056,                    0.2,                0.00205,                0.00054,                 2.2616,                 4.3736,                 3.1498,              0.0006439,              0.0006439,              0.0006439
                    122,                 2.5207,                 3.9439,                 3.3076,                0.00056,                    0.2,                0.00205,                0.00054,                 2.2616,                 4.3736,                 3.1498,             0.00064331,             0.00064331,             0.00064331
                    123,                 2.8516,                 4.5951,                 3.5268,                0.00056,                    0.2,                0.00205,                0.00054,                 2.2616,                 4.3736,                 3.1498,             0.00064272,             0.00064272,             0.00064272
                    124,                 2.3152,                 4.5263,                 3.3563,                0.00071,                    0.3,                0.00631,                0.00262,                 2.2433,                 4.3866,                 3.1201,             0.00064214,             0.00064214,             0.00064214
                    125,                 3.2192,                 4.0256,                 3.5707,                0.00071,                    0.3,                0.00631,                0.00262,                 2.2433,                 4.3866,                 3.1201,             0.00064155,             0.00064155,             0.00064155
                    126,                  2.739,                 4.7504,                 3.4018,                0.00071,                    0.3,                0.00631,                0.00262,                 2.2433,                 4.3866,                 3.1201,             0.00064096,             0.00064096,             0.00064096
                    127,                 2.1373,                 4.1525,                 3.1085,                0.00071,                    0.3,                0.00631,                0.00262,                 2.2433,                 4.3866,                 3.1201,             0.00064037,             0.00064037,             0.00064037
                    128,                  2.863,                 4.2494,                 3.5335,                0.00105,                    0.4,                0.02297,                 0.0112,                 2.1313,                 4.3537,                 3.0217,             0.00063978,             0.00063978,             0.00063978
                    129,                 2.5271,                  4.301,                 3.1309,                0.00105,                    0.4,                0.02297,                 0.0112,                 2.1313,                 4.3537,                 3.0217,             0.00063919,             0.00063919,             0.00063919
                    130,                 2.7545,                 3.6488,                 3.3502,                0.00105,                    0.4,                0.02297,                 0.0112,                 2.1313,                 4.3537,                 3.0217,              0.0006386,              0.0006386,              0.0006386
                    131,                 2.5992,                 3.6871,                 3.3418,                0.00105,                    0.4,                0.02297,                 0.0112,                 2.1313,                 4.3537,                 3.0217,             0.00063801,             0.00063801,             0.00063801
                    132,                 2.5521,                 4.0589,                 3.2485,                0.00162,                    0.5,                0.11998,                0.04819,                 1.8912,                 4.1325,                 2.8324,             0.00063742,             0.00063742,             0.00063742
                    133,                  2.117,                 3.6423,                 3.0654,                0.00162,                    0.5,                0.11998,                0.04819,                 1.8912,                 4.1325,                 2.8324,             0.00063683,             0.00063683,             0.00063683
